amount,Type,date,TimeSeries,CommPCA,CommAutoEncoder,InOutFlowAutoEncoder,InOutFlowPCA,Comm,city
244834.0,National Holiday,2017-01-02,True,False,False,False,True,False,NewYork
304094.0,,2017-01-03,True,False,False,False,False,False,NewYork
315852.0,,2017-01-04,False,False,False,False,False,False,NewYork
351104.0,,2017-01-05,True,False,False,False,False,False,NewYork
370931.0,Culture Event,2017-01-06,True,False,False,False,True,False,NewYork
330723.0,,2017-01-07,True,False,False,False,True,False,NewYork
316785.0,,2017-01-08,False,False,False,False,True,False,NewYork
327014.0,,2017-01-09,False,False,False,False,False,False,NewYork
329600.0,,2017-01-10,False,False,False,False,False,False,NewYork
344464.0,,2017-01-11,False,False,False,False,False,False,NewYork
354216.0,,2017-01-12,False,False,False,False,False,False,NewYork
379369.0,,2017-01-13,False,False,False,False,False,False,NewYork
377046.0,,2017-01-14,False,False,False,False,True,False,NewYork
337081.0,,2017-01-15,False,False,False,False,True,False,NewYork
279626.0,National Holiday,2017-01-16,False,False,False,False,True,False,NewYork
351051.0,,2017-01-17,False,False,False,False,False,False,NewYork
349969.0,,2017-01-18,False,False,False,False,False,False,NewYork
360255.0,,2017-01-19,False,False,False,False,False,False,NewYork
373548.0,National Holiday,2017-01-20,False,False,False,False,False,False,NewYork
363821.0,,2017-01-21,False,False,False,False,True,False,NewYork
320237.0,,2017-01-22,False,False,False,False,True,False,NewYork
322289.0,,2017-01-23,False,False,False,False,False,False,NewYork
348099.0,,2017-01-24,False,False,False,False,False,False,NewYork
351525.0,,2017-01-25,False,False,False,False,False,False,NewYork
371853.0,,2017-01-26,False,False,False,False,False,False,NewYork
398054.0,,2017-01-27,False,False,False,False,False,False,NewYork
404232.0,,2017-01-28,False,False,False,False,True,False,NewYork
334093.0,,2017-01-29,False,False,False,False,True,False,NewYork
312741.0,,2017-01-30,False,False,False,False,False,False,NewYork
337928.0,,2017-01-31,False,False,False,False,False,False,NewYork
357345.0,,2017-02-01,False,False,False,False,False,False,NewYork
382619.0,,2017-02-02,False,False,False,False,False,False,NewYork
408732.0,,2017-02-03,False,False,False,False,False,False,NewYork
403662.0,,2017-02-04,False,False,False,False,True,False,NewYork
337644.0,Culture Event,2017-02-05,False,False,False,False,True,False,NewYork
314078.0,,2017-02-06,False,False,False,False,False,False,NewYork
352018.0,,2017-02-07,False,False,False,False,False,False,NewYork
360466.0,,2017-02-08,False,False,False,False,False,False,NewYork
215391.0,,2017-02-09,True,False,False,False,True,False,NewYork
386730.0,,2017-02-10,True,False,False,False,False,False,NewYork
409774.0,,2017-02-11,False,False,False,False,True,False,NewYork
357820.0,,2017-02-12,False,False,False,False,True,False,NewYork
346397.0,,2017-02-13,False,False,False,False,False,False,NewYork
373435.0,,2017-02-14,False,False,False,False,False,False,NewYork
375568.0,,2017-02-15,False,False,False,False,False,False,NewYork
398331.0,,2017-02-16,False,False,False,False,False,False,NewYork
388138.0,Culture Event,2017-02-17,False,False,False,False,False,False,NewYork
363219.0,Extreme Weather,2017-02-18,False,False,False,False,True,False,NewYork
331407.0,Extreme Weather,2017-02-19,False,False,False,False,True,False,NewYork
286927.0,National Holiday,2017-02-20,False,False,False,False,True,False,NewYork
318460.0,,2017-02-21,False,False,False,False,False,False,NewYork
340702.0,,2017-02-22,False,False,False,False,False,False,NewYork
364813.0,,2017-02-23,False,False,False,False,False,False,NewYork
385483.0,,2017-02-24,False,False,False,False,False,False,NewYork
410943.0,,2017-02-25,False,False,False,False,True,False,NewYork
353252.0,,2017-02-26,False,False,False,False,True,False,NewYork
331985.0,,2017-02-27,False,False,False,False,False,False,NewYork
350492.0,,2017-02-28,False,False,False,False,False,False,NewYork
371558.0,,2017-03-01,False,False,False,False,False,False,NewYork
404614.0,,2017-03-02,False,False,False,False,False,False,NewYork
432341.0,Extreme Weather,2017-03-03,False,False,False,False,False,False,NewYork
443989.0,,2017-03-04,False,False,False,False,True,False,NewYork
355345.0,,2017-03-05,False,False,False,False,True,False,NewYork
334532.0,,2017-03-06,False,False,False,False,False,False,NewYork
360070.0,,2017-03-07,False,False,False,False,False,False,NewYork
370406.0,,2017-03-08,False,False,False,False,False,False,NewYork
393211.0,,2017-03-09,False,False,False,False,False,False,NewYork
416498.0,,2017-03-10,False,False,False,False,False,False,NewYork
439480.0,,2017-03-11,False,False,False,False,True,False,NewYork
364432.0,,2017-03-12,False,False,False,False,True,False,NewYork
364721.0,,2017-03-13,False,False,False,False,False,False,NewYork
105747.0,,2017-03-14,True,True,False,True,True,False,NewYork
320759.0,,2017-03-15,True,False,False,True,True,False,NewYork
349183.0,,2017-03-16,False,False,False,False,True,False,NewYork
355326.0,,2017-03-17,False,False,False,False,True,False,NewYork
406311.0,,2017-03-18,False,False,False,False,True,False,NewYork
331252.0,,2017-03-19,False,False,False,False,True,False,NewYork
308962.0,,2017-03-20,False,False,False,False,False,False,NewYork
329739.0,,2017-03-21,False,False,False,False,False,False,NewYork
376140.0,,2017-03-22,True,False,False,False,False,False,NewYork
372952.0,,2017-03-23,True,False,False,False,False,False,NewYork
372950.0,,2017-03-24,False,False,False,False,False,False,NewYork
385058.0,,2017-03-25,False,False,False,False,True,False,NewYork
335243.0,,2017-03-26,False,False,False,False,True,False,NewYork
310786.0,,2017-03-27,False,False,False,False,False,False,NewYork
361399.0,,2017-03-28,False,False,False,False,True,False,NewYork
358578.0,,2017-03-29,False,False,False,False,False,False,NewYork
381039.0,,2017-03-30,False,False,False,False,False,False,NewYork
418017.0,,2017-03-31,False,False,False,False,False,False,NewYork
393280.0,,2017-04-01,False,False,False,False,True,False,NewYork
344314.0,,2017-04-02,False,False,False,False,True,False,NewYork
329084.0,,2017-04-03,False,False,False,False,False,False,NewYork
363021.0,,2017-04-04,False,False,False,False,False,False,NewYork
378583.0,,2017-04-05,False,False,False,False,False,False,NewYork
394900.0,,2017-04-06,False,False,False,False,False,False,NewYork
418411.0,,2017-04-07,False,False,False,False,False,False,NewYork
401850.0,,2017-04-08,False,False,False,False,True,False,NewYork
347898.0,,2017-04-09,False,False,False,False,True,False,NewYork
309829.0,,2017-04-10,False,False,False,False,False,False,NewYork
337227.0,Extreme Weather,2017-04-11,False,False,False,False,True,False,NewYork
350739.0,,2017-04-12,False,False,False,False,True,False,NewYork
368489.0,,2017-04-13,False,False,False,False,True,False,NewYork
362402.0,,2017-04-14,False,False,False,False,True,False,NewYork
349125.0,,2017-04-15,True,False,False,False,True,False,NewYork
314447.0,,2017-04-16,False,False,False,False,True,False,NewYork
304570.0,,2017-04-17,False,False,False,False,True,False,NewYork
350622.0,,2017-04-18,False,False,False,False,True,False,NewYork
379726.0,,2017-04-19,False,False,False,False,False,False,NewYork
389964.0,,2017-04-20,False,False,False,False,False,False,NewYork
414859.0,,2017-04-21,False,False,False,False,False,False,NewYork
390487.0,,2017-04-22,False,False,False,False,True,False,NewYork
351535.0,,2017-04-23,False,False,False,False,True,False,NewYork
335055.0,,2017-04-24,False,False,False,False,False,False,NewYork
374365.0,,2017-04-25,False,False,False,False,False,False,NewYork
370850.0,,2017-04-26,False,False,False,False,False,False,NewYork
378143.0,,2017-04-27,False,False,False,False,False,False,NewYork
393082.0,Extreme Weather,2017-04-28,False,False,False,False,False,False,NewYork
401979.0,Extreme Weather,2017-04-29,False,False,False,False,True,False,NewYork
346267.0,,2017-04-30,False,False,False,False,True,False,NewYork
328002.0,,2017-05-01,False,False,False,False,False,False,NewYork
357993.0,,2017-05-02,False,False,False,False,False,False,NewYork
372751.0,,2017-05-03,False,False,False,False,False,False,NewYork
384830.0,,2017-05-04,False,False,False,False,False,False,NewYork
398178.0,,2017-05-05,False,False,False,False,False,False,NewYork
408337.0,,2017-05-06,False,False,False,False,True,False,NewYork
348573.0,,2017-05-07,False,False,False,False,True,False,NewYork
330492.0,,2017-05-08,False,False,False,False,False,False,NewYork
355606.0,,2017-05-09,False,False,False,False,False,False,NewYork
366071.0,,2017-05-10,False,False,False,False,False,False,NewYork
375850.0,,2017-05-11,False,False,False,False,False,False,NewYork
386527.0,,2017-05-12,False,False,False,False,False,False,NewYork
410885.0,,2017-05-13,False,False,False,False,True,False,NewYork
328703.0,,2017-05-14,False,False,False,False,True,False,NewYork
335250.0,,2017-05-15,False,False,False,False,False,False,NewYork
361190.0,Extreme Weather,2017-05-16,False,False,False,False,False,False,NewYork
378592.0,Extreme Weather,2017-05-17,False,False,False,False,False,False,NewYork
379664.0,Extreme Weather,2017-05-18,False,False,False,False,False,False,NewYork
379664.0,Extreme Weather,2017-05-18,False,False,False,False,False,False,NewYork
398096.0,Culture Event,2017-05-19,False,False,False,False,False,False,NewYork
406985.0,,2017-05-20,False,False,False,False,True,False,NewYork
349495.0,,2017-05-21,False,False,False,False,True,False,NewYork
332085.0,,2017-05-22,False,False,False,False,False,False,NewYork
346950.0,,2017-05-23,False,False,False,False,False,False,NewYork
362689.0,,2017-05-24,False,False,False,False,False,False,NewYork
370293.0,,2017-05-25,False,False,False,False,False,False,NewYork
336330.0,Culture Event,2017-05-26,False,False,False,False,False,False,NewYork
299085.0,,2017-05-27,False,False,False,False,True,False,NewYork
268776.0,,2017-05-28,False,False,False,False,True,False,NewYork
233506.0,National Holiday,2017-05-29,False,False,False,False,True,False,NewYork
319883.0,,2017-05-30,False,False,False,False,False,False,NewYork
352100.0,,2017-05-31,False,False,False,False,True,False,NewYork
705296.0,,2017-06-01,True,False,False,False,False,False,NewYork
756860.0,,2017-06-02,True,False,False,False,False,False,NewYork
804590.0,,2017-06-03,True,False,False,True,True,True,NewYork
703710.0,,2017-06-04,True,False,False,False,True,True,NewYork
659184.0,,2017-06-05,True,False,False,False,False,False,NewYork
733025.0,,2017-06-06,True,False,False,False,False,False,NewYork
731177.0,,2017-06-07,False,False,False,False,False,False,NewYork
775462.0,,2017-06-08,True,False,False,False,False,False,NewYork
787685.0,,2017-06-09,False,False,False,False,False,False,NewYork
840737.0,,2017-06-10,True,False,True,True,False,True,NewYork
716171.0,Extreme Weather,2017-06-11,False,False,False,False,True,True,NewYork
680803.0,,2017-06-12,False,False,False,False,False,False,NewYork
729715.0,Extreme Weather,2017-06-13,False,False,False,False,False,False,NewYork
749083.0,,2017-06-14,False,False,False,False,False,True,NewYork
760519.0,,2017-06-15,False,False,False,False,False,False,NewYork
788408.0,,2017-06-16,False,False,False,False,False,False,NewYork
817696.0,,2017-06-17,False,False,False,True,False,True,NewYork
689835.0,,2017-06-18,False,False,False,False,True,True,NewYork
706760.0,,2017-06-19,False,False,False,False,False,False,NewYork
695795.0,,2017-06-20,False,False,False,False,False,False,NewYork
729742.0,,2017-06-21,False,False,False,False,False,False,NewYork
736880.0,,2017-06-22,False,False,False,False,False,False,NewYork
810917.0,,2017-06-23,False,False,False,False,False,False,NewYork
823210.0,,2017-06-24,False,False,False,True,False,True,NewYork
646834.0,,2017-06-25,True,False,False,True,True,True,NewYork
627945.0,,2017-06-26,False,False,False,False,False,False,NewYork
699061.0,,2017-06-27,False,False,False,False,False,True,NewYork
691536.0,,2017-06-28,False,False,False,False,False,False,NewYork
699307.0,,2017-06-29,False,False,False,False,False,False,NewYork
729502.0,,2017-06-30,False,False,False,False,False,False,NewYork
680260.0,,2017-07-01,True,False,False,True,True,True,NewYork
579350.0,,2017-07-02,True,True,False,True,True,False,NewYork
517824.0,,2017-07-03,True,False,False,True,True,False,NewYork
515499.0,National Holiday,2017-07-04,True,True,False,True,True,True,NewYork
589649.0,,2017-07-05,False,False,False,False,False,False,NewYork
627868.0,,2017-07-06,False,False,False,False,False,False,NewYork
732952.0,,2017-07-07,True,False,False,False,False,False,NewYork
721850.0,,2017-07-08,False,False,False,True,True,True,NewYork
654981.0,,2017-07-09,False,False,False,True,True,False,NewYork
624159.0,,2017-07-10,False,False,False,False,False,False,NewYork
678100.0,,2017-07-11,False,False,False,False,False,False,NewYork
724371.0,,2017-07-12,False,False,False,False,False,False,NewYork
759753.0,Extreme Weather,2017-07-13,False,False,False,False,False,False,NewYork
779745.0,,2017-07-14,False,False,False,False,False,False,NewYork
770906.0,,2017-07-15,False,False,False,True,False,False,NewYork
703300.0,,2017-07-16,False,False,False,True,True,False,NewYork
648699.0,,2017-07-17,False,False,False,False,False,False,NewYork
696605.0,,2017-07-18,False,False,False,False,False,False,NewYork
740157.0,,2017-07-19,False,False,False,False,False,False,NewYork
771135.0,Extreme Weather,2017-07-20,False,False,False,False,False,False,NewYork
785362.0,,2017-07-21,False,False,False,False,False,False,NewYork
799475.0,,2017-07-22,False,False,False,True,False,True,NewYork
679417.0,,2017-07-23,False,False,False,True,True,False,NewYork
659302.0,Extreme Weather,2017-07-24,False,False,False,False,False,False,NewYork
658337.0,,2017-07-25,False,False,False,False,False,False,NewYork
691997.0,,2017-07-26,False,False,False,False,False,False,NewYork
736453.0,,2017-07-27,False,False,False,False,False,False,NewYork
764216.0,,2017-07-28,False,False,False,False,False,True,NewYork
764368.0,,2017-07-29,False,False,False,True,False,True,NewYork
696571.0,,2017-07-30,False,False,False,True,True,False,NewYork
630827.0,,2017-07-31,False,False,False,False,False,False,NewYork
663533.0,,2017-08-01,False,False,False,False,False,False,NewYork
715826.0,,2017-08-02,False,False,False,False,False,False,NewYork
736489.0,,2017-08-03,False,False,False,False,False,False,NewYork
757102.0,,2017-08-04,False,False,False,False,False,False,NewYork
739054.0,,2017-08-05,False,False,False,True,False,False,NewYork
659294.0,,2017-08-06,False,False,False,True,True,True,NewYork
675124.0,,2017-08-07,False,False,False,False,False,False,NewYork
645783.0,,2017-08-08,False,False,False,False,False,False,NewYork
681135.0,,2017-08-09,False,False,False,False,False,False,NewYork
717257.0,,2017-08-10,False,False,False,False,False,False,NewYork
732963.0,,2017-08-11,False,False,False,False,False,False,NewYork
730507.0,,2017-08-12,False,False,False,True,False,True,NewYork
647998.0,,2017-08-13,False,False,False,True,True,False,NewYork
595220.0,,2017-08-14,False,True,False,False,False,False,NewYork
663854.0,,2017-08-15,False,False,False,False,False,False,NewYork
677174.0,,2017-08-16,False,False,False,False,False,True,NewYork
702594.0,,2017-08-17,False,False,False,False,False,False,NewYork
769121.0,,2017-08-18,False,False,False,False,False,False,NewYork
757779.0,,2017-08-19,False,True,False,True,False,True,NewYork
678714.0,,2017-08-20,False,False,False,True,True,True,NewYork
614694.0,,2017-08-21,False,False,False,False,False,False,NewYork
679566.0,,2017-08-22,False,False,False,False,False,False,NewYork
687364.0,,2017-08-23,False,False,False,False,False,False,NewYork
693820.0,,2017-08-24,False,False,False,False,False,False,NewYork
717429.0,,2017-08-25,False,False,False,False,False,True,NewYork
745918.0,,2017-08-26,False,False,False,True,False,True,NewYork
678293.0,,2017-08-27,False,False,True,True,True,True,NewYork
585366.0,,2017-08-28,False,False,False,True,True,True,NewYork
694741.0,,2017-08-29,False,False,False,True,True,False,NewYork
651597.0,,2017-08-30,True,False,False,False,False,False,NewYork
686053.0,,2017-08-31,False,False,False,False,False,False,NewYork
702842.0,,2017-09-01,False,True,False,True,False,True,NewYork
743799.0,,2017-09-02,False,False,True,True,True,True,NewYork
634393.0,,2017-09-03,False,False,True,True,True,True,NewYork
581894.0,National Holiday,2017-09-04,False,False,True,True,True,True,NewYork
581894.0,Culture Event,2017-09-04,False,False,True,True,True,True,NewYork
665221.0,,2017-09-05,False,False,False,False,False,False,NewYork
771476.0,,2017-09-06,False,True,False,True,False,False,NewYork
768899.0,,2017-09-07,False,False,False,True,False,False,NewYork
838517.0,,2017-09-08,True,False,False,True,False,False,NewYork
881016.0,,2017-09-09,False,False,False,True,True,True,NewYork
779623.0,Culture Event,2017-09-10,False,True,False,True,True,True,NewYork
779623.0,Culture Event,2017-09-10,False,True,False,True,True,True,NewYork
687352.0,,2017-09-11,False,False,False,False,False,False,NewYork
731266.0,,2017-09-12,False,False,False,False,False,False,NewYork
761396.0,,2017-09-13,False,False,False,False,False,False,NewYork
802961.0,,2017-09-14,False,False,False,False,False,False,NewYork
832831.0,,2017-09-15,False,False,False,True,False,True,NewYork
882746.0,,2017-09-16,False,False,False,True,True,True,NewYork
769234.0,,2017-09-17,False,False,False,True,True,True,NewYork
636060.0,,2017-09-18,True,False,False,False,True,False,NewYork
680683.0,,2017-09-19,False,False,False,False,True,False,NewYork
675011.0,,2017-09-20,False,False,False,False,False,False,NewYork
677218.0,,2017-09-21,True,False,False,False,False,False,NewYork
771490.0,,2017-09-22,False,False,False,False,False,False,NewYork
878490.0,,2017-09-23,False,False,True,True,False,True,NewYork
759818.0,Extreme Weather,2017-09-24,False,False,True,False,True,True,NewYork
677716.0,,2017-09-25,False,False,False,False,False,False,NewYork
693798.0,,2017-09-26,False,False,False,False,False,False,NewYork
755295.0,,2017-09-27,False,False,False,False,False,False,NewYork
776765.0,Extreme Weather,2017-09-28,False,False,False,False,False,False,NewYork
816291.0,Extreme Weather,2017-09-29,False,False,False,False,False,False,NewYork
870499.0,,2017-09-30,False,True,False,True,False,True,NewYork
741278.0,,2017-10-01,False,False,False,False,True,True,NewYork
647025.0,,2017-10-02,False,False,False,False,False,False,NewYork
690186.0,,2017-10-03,False,False,False,False,False,False,NewYork
725286.0,,2017-10-04,False,False,False,False,False,False,NewYork
783072.0,,2017-10-05,False,False,True,False,False,False,NewYork
832326.0,,2017-10-06,False,False,False,False,False,True,NewYork
895349.0,Culture Event,2017-10-07,False,False,False,True,False,True,NewYork
785647.0,,2017-10-08,False,False,False,False,True,True,NewYork
658042.0,National Holiday,2017-10-09,False,True,False,False,True,False,NewYork
719422.0,,2017-10-10,False,False,False,False,False,False,NewYork
743484.0,,2017-10-11,False,False,False,False,False,False,NewYork
796963.0,,2017-10-12,False,False,False,False,False,False,NewYork
841192.0,,2017-10-13,False,False,False,False,False,False,NewYork
915888.0,,2017-10-14,False,False,False,True,False,True,NewYork
786681.0,,2017-10-15,False,False,False,False,True,True,NewYork
719947.0,,2017-10-16,False,False,False,False,False,False,NewYork
734842.0,,2017-10-17,False,False,False,False,False,False,NewYork
754997.0,,2017-10-18,False,False,False,False,False,False,NewYork
784796.0,,2017-10-19,False,False,False,False,False,False,NewYork
848713.0,,2017-10-20,False,False,False,False,False,False,NewYork
900937.0,,2017-10-21,False,False,False,True,True,True,NewYork
774383.0,,2017-10-22,False,False,False,False,True,True,NewYork
691611.0,,2017-10-23,False,False,False,False,False,False,NewYork
758665.0,,2017-10-24,False,False,False,False,False,False,NewYork
767815.0,,2017-10-25,False,False,False,False,False,False,NewYork
837472.0,,2017-10-26,False,False,False,False,False,False,NewYork
896212.0,,2017-10-27,False,False,False,False,False,True,NewYork
983509.0,,2017-10-28,False,False,False,True,False,True,NewYork
940329.0,,2017-10-29,True,False,False,True,True,True,NewYork
726386.0,,2017-10-30,True,True,True,False,False,False,NewYork
730345.0,,2017-10-31,False,False,False,False,False,True,NewYork
778023.0,,2017-11-01,False,False,False,False,False,True,NewYork
798844.0,,2017-11-02,False,False,False,False,False,False,NewYork
888916.0,,2017-11-03,False,False,False,False,False,True,NewYork
957173.0,Culture Event,2017-11-04,False,True,True,True,False,True,NewYork
786334.0,Culture Event,2017-11-05,False,True,True,False,True,True,NewYork
725491.0,,2017-11-06,False,False,False,False,True,False,NewYork
838023.0,,2017-11-07,True,False,False,False,False,False,NewYork
791907.0,,2017-11-08,False,False,False,False,False,False,NewYork
829046.0,,2017-11-09,False,False,False,False,False,False,NewYork
968842.0,National Holiday,2017-11-10,True,False,False,False,False,True,NewYork
954675.0,,2017-11-11,False,False,False,True,False,True,NewYork
825589.0,,2017-11-12,False,False,False,True,True,True,NewYork
755524.0,,2017-11-13,False,False,False,False,False,False,NewYork
775099.0,,2017-11-14,False,False,False,False,False,False,NewYork
808537.0,,2017-11-15,False,False,False,False,False,False,NewYork
865993.0,,2017-11-16,False,False,False,False,False,False,NewYork
930443.0,,2017-11-17,False,False,False,False,False,False,NewYork
1002620.0,,2017-11-18,False,False,False,True,False,True,NewYork
843713.0,,2017-11-19,False,False,True,True,True,True,NewYork
742832.0,,2017-11-20,False,False,False,False,False,False,NewYork
753219.0,,2017-11-21,False,False,False,False,False,False,NewYork
800983.0,,2017-11-22,False,False,False,False,False,True,NewYork
631175.0,National Holiday,2017-11-23,True,True,True,True,True,True,NewYork
620404.0,,2017-11-24,False,True,True,True,True,True,NewYork
719383.0,,2017-11-25,False,False,False,True,True,True,NewYork
701331.0,,2017-11-26,False,False,False,True,True,True,NewYork
700177.0,,2017-11-27,False,False,False,False,False,False,NewYork
733673.0,,2017-11-28,False,False,False,False,False,False,NewYork
761047.0,,2017-11-29,False,False,False,False,False,False,NewYork
835578.0,,2017-11-30,False,False,False,False,False,False,NewYork
911695.0,,2017-12-01,False,False,False,False,False,False,NewYork
976444.0,,2017-12-02,False,False,True,True,False,True,NewYork
832676.0,,2017-12-03,False,False,False,True,True,True,NewYork
744178.0,,2017-12-04,False,False,False,False,False,False,NewYork
834843.0,,2017-12-05,True,False,False,False,False,False,NewYork
840681.0,,2017-12-06,False,False,False,False,False,False,NewYork
881971.0,,2017-12-07,False,False,False,False,False,False,NewYork
959496.0,,2017-12-08,False,False,False,False,False,False,NewYork
1063505.0,,2017-12-09,True,True,True,True,True,True,NewYork
850835.0,,2017-12-10,False,True,False,True,True,True,NewYork
779542.0,,2017-12-11,False,False,False,False,False,False,NewYork
817703.0,,2017-12-12,False,False,False,False,False,False,NewYork
910611.0,,2017-12-13,False,False,False,False,False,True,NewYork
929067.0,,2017-12-14,False,False,False,False,True,True,NewYork
1006540.0,,2017-12-15,False,False,False,False,False,True,NewYork
1039047.0,,2017-12-16,False,False,True,True,False,True,NewYork
880746.0,,2017-12-17,True,False,False,True,True,True,NewYork
764999.0,,2017-12-18,False,False,False,False,False,False,NewYork
795896.0,Extreme Weather,2017-12-19,False,False,False,False,False,True,NewYork
849271.0,,2017-12-20,False,False,False,False,False,True,NewYork
863561.0,,2017-12-21,False,False,False,False,False,True,NewYork
840234.0,,2017-12-22,False,False,False,True,False,True,NewYork
767871.0,,2017-12-23,False,False,False,True,True,True,NewYork
653998.0,,2017-12-24,True,True,True,True,True,True,NewYork
503031.0,National Holiday,2017-12-25,True,True,True,True,True,True,NewYork
596174.0,,2017-12-26,False,True,False,True,True,True,NewYork
686011.0,,2017-12-27,False,False,False,False,False,False,NewYork
775071.0,Extreme Weather,2017-12-28,False,False,False,False,False,False,NewYork
821125.0,Extreme Weather,2017-12-29,False,True,False,True,False,True,NewYork
779361.0,,2017-12-30,False,True,False,True,True,True,NewYork
877745.0,Extreme Weather,2017-12-31,True,True,True,True,True,True,NewYork
821037.0,National Holiday,2018-01-01,True,True,False,True,True,True,NewYork
821037.0,Extreme Weather,2018-01-01,True,True,False,True,True,True,NewYork
675436.0,,2018-01-02,True,False,False,False,False,False,NewYork
732992.0,,2018-01-03,False,False,False,False,False,True,NewYork
416989.0,,2018-01-04,True,True,False,True,True,False,NewYork
847368.0,Extreme Weather,2018-01-05,True,True,True,True,True,True,NewYork
947976.0,Extreme Weather,2018-01-06,True,False,False,True,True,True,NewYork
800356.0,Extreme Weather,2018-01-07,False,True,True,True,True,True,NewYork
735986.0,,2018-01-08,False,False,False,True,True,False,NewYork
751040.0,Extreme Weather,2018-01-09,False,False,False,False,False,False,NewYork
761771.0,,2018-01-10,False,False,False,False,False,False,NewYork
794593.0,,2018-01-11,False,False,False,False,False,False,NewYork
908785.0,,2018-01-12,True,False,False,False,False,True,NewYork
968918.0,,2018-01-13,True,False,False,True,True,True,NewYork
899453.0,Extreme Weather,2018-01-14,False,False,False,True,True,True,NewYork
712213.0,National Holiday,2018-01-15,True,True,False,False,True,True,NewYork
772683.0,,2018-01-16,False,False,False,False,False,False,NewYork
812279.0,,2018-01-17,False,False,False,False,False,False,NewYork
859996.0,,2018-01-18,False,False,False,False,False,False,NewYork
907012.0,,2018-01-19,False,False,True,False,False,False,NewYork
903211.0,,2018-01-20,False,True,False,True,True,True,NewYork
770678.0,,2018-01-21,True,False,False,True,True,True,NewYork
705525.0,,2018-01-22,False,False,False,False,False,False,NewYork
760502.0,,2018-01-23,False,False,False,False,False,False,NewYork
810717.0,,2018-01-24,False,False,False,False,False,False,NewYork
874589.0,,2018-01-25,False,False,False,False,False,False,NewYork
946891.0,,2018-01-26,True,False,False,False,False,True,NewYork
950550.0,,2018-01-27,False,True,False,True,False,True,NewYork
807639.0,,2018-01-28,True,False,False,True,True,True,NewYork
720081.0,,2018-01-29,False,False,False,False,False,False,NewYork
794484.0,,2018-01-30,False,False,False,False,False,False,NewYork
835913.0,,2018-01-31,False,False,False,False,False,False,NewYork
842487.0,,2018-02-01,False,False,False,False,False,False,NewYork
1000880.0,,2018-02-02,True,True,False,False,False,False,NewYork
1008016.0,,2018-02-03,False,False,False,True,False,True,NewYork
903449.0,,2018-02-04,False,True,True,True,True,True,NewYork
782846.0,,2018-02-05,False,False,False,False,False,False,NewYork
796951.0,,2018-02-06,False,False,False,False,False,False,NewYork
903006.0,,2018-02-07,False,False,False,False,False,False,NewYork
900632.0,,2018-02-08,False,False,False,False,False,False,NewYork
965586.0,,2018-02-09,True,False,False,False,False,True,NewYork
1036309.0,,2018-02-10,False,False,False,True,True,True,NewYork
860571.0,,2018-02-11,True,False,False,True,True,True,NewYork
773472.0,,2018-02-12,False,False,False,False,False,False,NewYork
835282.0,,2018-02-13,False,False,False,False,False,False,NewYork
887320.0,,2018-02-14,False,False,True,False,False,True,NewYork
875482.0,,2018-02-15,False,True,False,False,False,True,NewYork
934463.0,,2018-02-16,False,False,False,False,False,True,NewYork
999853.0,,2018-02-17,True,False,False,True,False,True,NewYork
826588.0,Culture Event,2018-02-18,True,False,False,True,True,True,NewYork
720296.0,National Holiday,2018-02-19,True,True,False,False,True,True,NewYork
726740.0,Extreme Weather,2018-02-20,False,False,False,False,False,False,NewYork
788516.0,,2018-02-21,False,False,False,False,False,False,NewYork
905276.0,,2018-02-22,False,False,False,False,False,False,NewYork
956425.0,,2018-02-23,False,False,False,False,False,True,NewYork
997788.0,,2018-02-24,True,False,True,True,True,True,NewYork
867012.0,,2018-02-25,False,False,False,True,True,True,NewYork
760727.0,,2018-02-26,False,False,False,False,False,False,NewYork
799203.0,,2018-02-27,False,False,False,False,False,False,NewYork
835754.0,Extreme Weather,2018-02-28,False,False,False,False,False,False,NewYork
920378.0,,2018-03-01,False,False,False,False,False,True,NewYork
1062000.0,,2018-03-02,True,False,False,True,False,False,NewYork
992767.0,Extreme Weather,2018-03-03,False,False,False,True,False,True,NewYork
891543.0,Extreme Weather,2018-03-04,False,False,False,True,True,True,NewYork
891543.0,Culture Event,2018-03-04,False,False,False,True,True,True,NewYork
802596.0,Extreme Weather,2018-03-05,False,False,False,False,False,False,NewYork
848004.0,Extreme Weather,2018-03-06,False,False,False,False,False,False,NewYork
764880.0,,2018-03-07,True,True,False,True,True,True,NewYork
919861.0,Extreme Weather,2018-03-08,True,False,False,False,False,True,NewYork
994068.0,,2018-03-09,False,False,False,False,False,False,NewYork
1044626.0,,2018-03-10,True,True,False,True,False,True,NewYork
857164.0,Culture Event,2018-03-11,True,False,False,True,True,True,NewYork
812342.0,,2018-03-12,False,False,False,False,False,False,NewYork
858561.0,,2018-03-13,False,False,True,False,False,False,NewYork
909803.0,,2018-03-14,True,False,False,False,False,False,NewYork
955878.0,,2018-03-15,False,False,False,False,False,True,NewYork
1003229.0,,2018-03-16,False,False,False,False,False,True,NewYork
1034840.0,,2018-03-17,False,True,True,True,True,True,NewYork
872019.0,,2018-03-18,True,False,False,True,True,True,NewYork
774881.0,,2018-03-19,True,False,False,False,False,False,NewYork
870757.0,,2018-03-20,False,False,False,False,False,True,NewYork
612136.0,,2018-03-21,True,True,True,True,True,True,NewYork
895262.0,,2018-03-22,True,False,False,True,False,True,NewYork
952694.0,,2018-03-23,False,False,False,False,False,True,NewYork
